id,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,fin_co_subm_day,max_limit
1308,오에스비저축은행,24000,정기예금,['영업점'],"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",202411150856,-1
1309,오에스비저축은행,24002,인터넷정기예금,"['인터넷', '스마트폰']","-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",202411150856,-1
1310,오에스비저축은행,24036,OSB회전식정기예금,['영업점'],"-만기후 1개월 이내 : 마지막 회전주기의 약정이율과 동일상품 신규 약정 이율 중 낮은 이율 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 100만원 이상
-금리 
1) 가입시점 : 가입일에 고시된 12개월 정기예금 고시이율
2) 회전기간 도래시점 : 매 회전기간 시작일에 고시된 12개월 정기예금 고시이율
(회전도래일이 휴일 경우 다음 회전주기의 이자율은 휴일 전영업일의 금리 적용)",202411150856,-1
1311,오에스비저축은행,24037,인터넷OSB회전식정기예금,"['인터넷', '스마트폰']","-만기후 1개월 이내 : 마지막 회전주기의 약정이율과 동일상품 신규 약정 이율 중 낮은 이율 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 100만원 이상
-금리 
1) 가입시점 : 가입일에 고시된 12개월 정기예금 고시이율
2) 회전기간 도래시점 : 매 회전기간 시작일에 고시된 12개월 정기예금 고시이율
(회전도래일이 휴일 경우 다음 회전주기의 이자율은 휴일 전영업일의 금리 적용)",202411150856,-1
1312,디비저축은행,240000,정기예금(창구),['영업점'],"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),202411131339,-1
1313,디비저축은행,240007,E-정기예금(인터넷),['인터넷'],"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 인터넷뱅킹,202411131339,-1
1314,디비저축은행,240800,DreamBig 정기예금(12개월회전/창구),['영업점'],"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),202411131339,-1
1315,디비저축은행,240801,DreamBig E-정기예금(12개월회전/인터넷),['인터넷'],"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 인터넷뱅킹,202411131339,-1
1316,디비저축은행,240802,M-DreamBig 정기예금(12개월회전/모바일),['스마트폰'],"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,실명의 개인,"최소가입금액: 10만원 이상 / 가입채널: 스마트뱅킹, SB톡톡+",202411131339,-1
1317,디비저축은행,240806,M-정기예금(모바일),['스마트폰'],"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,실명의 개인,"최소가입금액: 10만원 이상 / 가입채널: 스마트뱅킹, SB톡톡+",202411131339,-1
1318,디비저축은행,240860,DreamBig 정기예금(6M)(6개월회전/창구),['영업점'],"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",회전주기(매 금리변경일)경과후 해지시 ①신규일부터 회전일까지는 약정이율 적용②회전주기일부터 중도해지 전일까지는 중도해지이율 적용,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),202411131339,-1
1319,디비저축은행,240862,M-DreamBig 정기예금(6M)(6개월회전/모바일),['스마트폰'],"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",회전주기(매 금리변경일)경과후 해지시 ①신규일부터 회전일까지는 약정이율 적용②회전주기일부터 중도해지 전일까지는 중도해지이율 적용,1,실명의 개인,"최소가입금액: 10만원 이상 / 가입채널: 스마트뱅킹, SB톡톡+",202411131339,-1
1320,스카이저축은행,240023,정기예금,['영업점'],*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,202411200818,-1
1321,스카이저축은행,240025,e-정기예금,"['인터넷', '스마트폰']",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,202411200818,-1
1322,스카이저축은행,240029,b-정기예금,"['인터넷', '스마트폰']",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,202411200818,-1
1323,스카이저축은행,240031,회전정기예금,['영업점'],*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 12개월) 
* 회전주기(매 1년)마다 약정이율 변동",202411200818,-1
1324,스카이저축은행,240033,비대면회전정기예금,"['인터넷', '스마트폰']",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 12개월) 
* 회전주기(매 1년)마다 약정이율 변동",202411200818,-1
1325,스카이저축은행,240035,회전(6M)정기예금,['영업점'],*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 6개월) 
* 회전주기(6개월)마다 약정이율 변동",202408060828,-1
1326,스카이저축은행,240037,비대면회전(6M)정기예금,"['인터넷', '스마트폰']",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 6개월) 
* 회전주기(6개월)마다 약정이율 변동",202408060829,-1
1327,민국저축은행,MK240001,정기예금,['영업점'],"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","* 최대우대금리 : 0.1%
- 창구에서 1년이상 재예치 하는 경우 + 0.1%p",1,제한없음,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,202411070816,-1
1328,민국저축은행,MK240002,e-행복정기예금 (인터넷),['인터넷'],"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,202411070816,-1
1329,민국저축은행,MK240018,비대면정기예금 (비대면),['스마트폰'],"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,"- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",202411070816,-1
1330,민국저축은행,MK240020,톡톡정기예금 (모바일),['스마트폰'],"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,202411070816,-1
1331,푸른상호저축은행,1001,푸른 정기예금,"['영업점', '인터넷', '스마트폰']","만기 후 보통예금 금리에 연동 (단, 만기 1개월 경과시점까지는 약정금리와 만기시점 동일상품 동일계약기간의 기본금리 중 낮은 금리 적용)","예금 가입일 기준 예금거래기간 3년 이상, 직전 2년 평잔 10억원 이상인 고객(단, 대출관련 예금 등 제외) : 0.1%p",1,제한없음,"* 중도해지금리
1개월 미만 : 0.20%,
3개월 미만 : 1.45%,
6개월 미만 : 1.95%, 
12개월 미만 : 1.96%,
12개월 이상
- 연단위 기간 : 해당 기간별 가입시점 고시금리 적용
- 연단위 기간 초과분 : 초과기간에 해당하는 가입시점의 중도해지금리 적용 

* 우수고객 중도해지금리 : 실예치기간 기본금리 적용",202411010820,-1
1332,HB저축은행,240004,정기예금,['영업점'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품,202411200839,-1
1333,HB저축은행,240018,e-정기예금,['인터넷'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품,202411200839,-1
1334,HB저축은행,240021,스마트정기예금,['스마트폰'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품,202411200839,-1
1335,HB저축은행,240023,회전정기예금,['영업점'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),202411200839,-1
1336,HB저축은행,240025,e-회전정기예금,['인터넷'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),202411200839,-1
1337,HB저축은행,240027,스마트회전정기예금,['스마트폰'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),202411200839,-1
1338,HB저축은행,240032,6개월 회전정기예금,['영업점'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),202411200839,-1
1339,HB저축은행,240033,e-6개월 회전정기예금,['인터넷'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),202411200839,-1
1340,HB저축은행,240035,스마트 6개월 회전정기예금,['스마트폰'],"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),202411200839,-1
1341,키움예스저축은행,240029,정기예금,['영업점'],"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,202411140935,-1
1342,키움예스저축은행,240031,"e-정기예금(인터넷뱅킹, 스마트뱅킹)","['인터넷', '스마트폰']","*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,202411140935,-1
1343,키움예스저축은행,240033,SB톡톡 정기예금(비대면),['스마트폰'],"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,202411140935,-1
1344,키움예스저축은행,240037,회전yes정기예금(1년단위 변동금리상품),['영업점'],"*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리","*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용",1,제한없음,*가입기간 36개월(회전주기 매1년),202411140935,-1
1345,키움예스저축은행,240039,"e-회전yes정기예금(1년단위 변동금리상품) (인터넷뱅킹, 스마트뱅킹)","['인터넷', '스마트폰']","*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리","*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용",1,제한없음,*가입기간 36개월(회전주기 매1년),202411140935,-1
